Geo_FIPS,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_BTTR,Geo_BTBG,Geo_AREALAND,Geo_AREAWATR,SE_A00001_001,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A14001_001,SE_A14001_002,SE_A14001_003,SE_A14001_004,SE_A14001_005,SE_A14001_006,SE_A14001_007,SE_A14001_008,SE_A14001_009,SE_A14001_010,SE_A14001_011,SE_A14001_012,SE_A14001_013,SE_A14001_014,SE_A14001_015,SE_A14001_016,SE_A14001_017,SE_A14006_001,SE_A14007_001,SE_A14007_002,SE_A14007_003,SE_A14007_004,SE_A14007_005,SE_A14007_006,SE_A14007_007,SE_A14007_008,SE_A14007_009,SE_A14007_010,SE_A14008_001,SE_A14010_001,SE_A14011_001,SE_A14012_001,SE_A14013_001,SE_A14014_001,SE_A14014_002,SE_A14014_003,SE_A14014_004,SE_A14014_005,SE_A14014_006,SE_A14014_007,SE_A15001_001,SE_A15001_002,SE_A15001_003,SE_A15001_004,SE_A15001_005,SE_A15001_006,SE_A15001_007,SE_A15001_008,SE_A15001_009,SE_A15001_010,SE_A15001_011,SE_A15001_012,SE_A15001_013,SE_A15001_014,SE_A15001_015,SE_A15001_016,SE_A15001_017,SE_A15001_018,SE_A14015_001,SE_A14015_002,SE_A14015_003,SE_A10011_001,SE_A10011_002,SE_A10011_003,SE_A10019_001,SE_A10019_002,SE_A10019_003,SE_A10016_001,SE_A10016_002,SE_A10016_003,SE_A10012_001,SE_A10012_002,SE_A10012_003,SE_A10017_001,SE_A10017_002,SE_A10017_003,SE_A10018_001,SE_A10018_002,SE_A10018_003,SE_A10014_001,SE_A10014_002,SE_A10014_003,SE_A10015_001,SE_A10015_002,SE_A10015_003,SE_A10013_001,SE_A10013_002,SE_A10013_003,SE_A14024_001,SE_A14024A_001,SE_A14024B_001,SE_A14024C_001,SE_A14024D_001,SE_A14024E_001,SE_A14024F_001,SE_A14024G_001,SE_A14024H_001,SE_A14024I_001
"36047054700","Census Tract 547","Census Tract 547, Kings County, New York","ny","140","00","ACSSF","0004961",,,,,"36","047",,,,"054700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047054700",,,"170095","0",5444,5444,82894.23,0.0656740494550554,1633,189,100,49,167,85,118,88,57,43,95,96,86,143,53,74,190,41553,41553,39911,,,50909,,52813,,43698,37432,77917.023882425,41146,74501.8129770992,50057,83729.9145299145,27079,29348,52614,16839,26385,56250,15672,32458,15833,22756,50341,71300,100625,35921,16012,23141,50341,64205,93036,31314,15655,17324,50341,71650,102813,41553,88750,36782,1633,1400,233,1633,1285,348,1633,233,1400,1633,201,1432,1633,171,1462,1633,121,1512,1633,161,1472,1633,55,1578,1633,64,1569,23582,21848,15232,,42793,,23520,76313,22650,21733
"36047054800","Census Tract 548","Census Tract 548, Kings County, New York","ny","140","00","ACSSF","0004962",,,,,"36","047",,,,"054800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047054800",,,"173220","0",2046,2046,30591.82,0.0668806187519016,765,52,62,32,41,21,26,72,21,33,15,52,79,59,45,42,113,61250,61250,60583,,,,,,,,61167,107801.045751634,84453,134803.4416826,36094,48691.3223140496,32542,52083,105703,12824,24034,83828,12903,73750,,63250,32321,62167,105511,92865,,75417,34338,93281,120417,52000,,,30089,50694,82656,61250,77333,36953,765,522,243,765,488,277,765,104,661,765,148,617,765,274,491,765,75,690,765,0,765,765,111,654,765,60,705,39955,39384,,,,,118908,30733,34811,40659
"36047054900","Census Tract 549","Census Tract 549, Kings County, New York","ny","140","00","ACSSF","0004963",,,,,"36","047",,,,"054900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047054900",,,"195442","0",3999,3999,52994.55,0.0754605812845465,1619,55,68,32,22,35,47,23,34,30,107,80,249,99,127,127,484,101348,101348,101563,,,135833,,,,65288,118523,166743.730697962,91552,176932.951653944,133563,155358.583433373,62372,79091,105717,21364,50368,68750,17212,71667,15763,26932,55333,100489,96458,97986,,45000,,105932,125707,61801,16029,20500,,88750,74338,101348,134188,99231,1619,1554,65,1619,1418,201,1619,372,1247,1619,207,1412,1619,67,1552,1619,44,1575,1619,28,1591,1619,34,1585,1619,83,1536,65576,68564,72877,,113743,,29221,25140,42510,69409
"36047055000","Census Tract 550","Census Tract 550, Kings County, New York","ny","140","00","ACSSF","0004964",,,,,"36","047",,,,"055000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047055000",,,"179814","0",3330,3330,47964.34,0.0694265764937907,1383,98,111,103,82,59,31,38,6,7,131,197,141,116,126,41,96,61678,61678,62007,,,,,59375,,59875,60757,74852.4222704266,80667,90149.6559633028,19821,48748.3365949119,32308,45357,62478,11875,25192,42143,11491,50651,15776,40093,58333,61902,65993,61164,,46250,,68173,91534,34871,,24792,64306,,33966,61678,98333,58736,1383,1044,339,1383,1036,347,1383,89,1294,1383,196,1187,1383,296,1087,1383,145,1238,1383,20,1363,1383,132,1251,1383,48,1335,31241,31588,45308,,24886,,26005,48316,27953,31449
"36047055100","Census Tract 551","Census Tract 551, Kings County, New York","ny","140","00","ACSSF","0004965",,,,,"36","047",,,,"055100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047055100",,,"231586","0",5269,5269,58926.91,0.089415858297413,2278,104,87,98,66,71,107,72,79,181,229,75,431,187,152,78,261,67857,67857,80650,,,,,50417,,49563,88490,100236.391571554,81426,129131.583710407,49790,70789.2583120205,40373,47728,64146,35691,28045,65938,11775,48924,17256,47632,39281,58423,81026,48562,20096,48329,38344,62115,82760,49596,16842,27018,54706,50509,80865,67857,128452,53856,2278,1948,330,2278,1763,515,2278,463,1815,2278,373,1905,2278,513,1765,2278,97,2181,2278,77,2201,2278,217,2061,2278,110,2168,43856,51123,26524,,,,24471,84478,25224,66766
"36047055200","Census Tract 552","Census Tract 552, Kings County, New York","ny","140","00","ACSSF","0004966",,,,,"36","047",,,,"055200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047055200",,,"167669","0",3296,3296,50913.41,0.0647373655785278,1448,115,100,116,27,74,0,75,90,109,100,109,221,91,54,85,82,50726,50726,50585,,,73419,,,,81680,49938,73536.8784530387,67273,90142.9594272076,41444,49560.8196721311,35559,40259,51333,10915,27083,66250,12869,47876,29784,35809,38482,51336,90273,48832,48789,37829,48580,50184,106500,36406,28990,26174,27760,65313,68472,50726,79135,47899,1448,1115,333,1448,1081,367,1448,142,1306,1448,242,1206,1448,375,1073,1448,137,1311,1448,41,1407,1448,185,1263,1448,27,1421,32310,37130,69026,,21875,,,6170,28638,38573
"36047055300","Census Tract 553","Census Tract 553, Kings County, New York","ny","140","00","ACSSF","0004967",,,,,"36","047",,,,"055300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047055300",,,"156271","0",2953,2953,48942.13,0.060336572987983,1482,105,44,13,16,30,11,65,75,43,7,125,204,129,100,211,304,100395,100395,121701,,,,,,,64792,125000,131867.948717949,119318,139667.115384615,97151,127652.182952183,56741,66500,85139,22604,49013,71204,25179,64449,18000,14293,48828,72153,77705,72188,,,62625,90125,95921,53227,18750,13207,,51111,72237,100395,119545,97151,1482,1349,133,1482,1250,232,1482,297,1185,1482,309,1173,1482,142,1340,1482,69,1413,1482,0,1482,1482,73,1409,1482,50,1432,67484,72485,7841,,62707,,13256,73929,40468,75531
"36047055400","Census Tract 554","Census Tract 554, Kings County, New York","ny","140","00","ACSSF","0004968",,,,,"36","047",,,,"055400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047055400",,,"169301","0",4444,4444,67984.88,0.0653674843281127,1617,96,203,107,78,73,76,93,62,94,73,120,151,153,81,119,38,45603,45603,46267,,,47273,,,,,45645,65007.1737786024,47214,73249.6578690127,27197,45710.4377104377,29881,30022,45352,15709,29821,42500,11447,36602,30372,26116,42614,42298,45298,34444,30405,22386,,46548,51579,36952,24821,32717,44091,41283,41845,45603,,45912,1617,1323,294,1617,1220,397,1617,215,1402,1617,171,1446,1617,322,1295,1617,184,1433,1617,35,1582,1617,64,1553,1617,87,1530,24100,25468,,,21257,,10582,23097,18194,25781
"36047055500","Census Tract 555","Census Tract 555, Kings County, New York","ny","140","00","ACSSF","0004969",,,,,"36","047",,,,"055500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047055500",,,"261680","0",6877,6877,68065.38,0.101035217151585,3273,192,32,25,34,112,67,34,88,13,97,224,189,363,275,391,1137,140845,140845,151328,51652,,159861,,66701,149000,52009,157222,198378.429575313,166776,232088.86269888,113050,157458.185279188,77476,90402,120893,28869,69876,89787,19946,84511,18125,31250,45813,89605,112298,100807,17222,37969,54000,106218,127500,75123,20592,11016,31361,75444,105917,140845,180147,121705,3273,3048,225,3273,2987,286,3273,635,2638,3273,943,2330,3273,179,3094,3273,96,3177,3273,192,3081,3273,73,3200,3273,147,3126,95318,109086,34333,,84583,,23356,110361,42141,115793
"36047055600","Census Tract 556","Census Tract 556, Kings County, New York","ny","140","00","ACSSF","0004970",,,,,"36","047",,,,"055600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047055600",,,"193199","0",3678,3678,49306.55,0.0745945541060422,1261,87,62,33,89,121,49,42,37,75,82,68,122,118,40,108,128,55257,55257,55104,,,57102,,,13625,,54850,83817.2085646312,78295,98839.6178343949,45962,55891.1764705882,27927,28043,52837,12708,27396,49911,15688,40679,19342,28400,28469,47135,64400,40893,20800,,27574,68214,84868,40634,18289,11250,40425,41354,54500,55257,90909,45597,1261,982,279,1261,973,288,1261,132,1129,1261,202,1059,1261,332,929,1261,58,1203,1261,56,1205,1261,155,1106,1261,23,1238,28952,31069,66220,,18994,,,12757,8243,33306
"36047055700","Census Tract 557","Census Tract 557, Kings County, New York","ny","140","00","ACSSF","0004971",,,,,"36","047",,,,"055700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047055700",,,"282493","0",1933,1933,17722.38,0.109071161719668,976,124,29,0,10,3,20,45,38,46,32,40,151,69,49,132,188,90481,90481,91538,,,,,,,56389,92188,144845.696721311,161806,246208.358208955,80598,90496.4118564743,61302,66250,91542,11199,47621,67898,25833,80469,27167,26528,45000,85216,95469,92042,33558,52222,,127578,100795,60365,,13000,47596,67426,91250,90481,115556,86702,976,841,135,976,799,177,976,145,831,976,201,775,976,135,841,976,28,948,976,19,957,976,76,900,976,64,912,75064,76696,52998,,96731,,21410,104388,23945,92613
"36047055800","Census Tract 558","Census Tract 558, Kings County, New York","ny","140","00","ACSSF","0004972",,,,,"36","047",,,,"055800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047055800",,,"171625","0",2398,2398,36188.15,0.0662647857827913,908,71,52,59,41,51,21,21,19,52,44,109,90,68,55,38,117,62054,62054,65563,,,,,,,70667,62455,92165.308370044,73512,100823.305785124,41161,71495.0495049505,30978,37218,62589,12632,25391,51429,10964,45094,18828,33646,37679,75313,81776,50625,18417,37188,,75625,83462,39464,25417,,36696,,64531,62054,100417,46768,908,714,194,908,714,194,908,80,828,908,165,743,908,215,693,908,101,807,908,25,883,908,90,818,908,56,852,35224,35258,16725,,44534,,37864,,25664,36903
"36047056000","Census Tract 560","Census Tract 560, Kings County, New York","ny","140","00","ACSSF","0004973",,,,,"36","047",,,,"056000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047056000",,,"184752","0",3518,3518,49317.88,0.0713331490338951,1392,75,103,36,93,39,114,168,29,23,45,116,136,198,62,84,71,52105,52105,62675,,,,,,,,62750,75103.3764367816,76053,91225.4777070064,30882,39112.6666666667,32038,31721,36861,22454,32391,57128,12350,37500,30368,24894,41196,52908,51949,35965,21838,24630,46103,37043,,49643,31029,,30583,53576,75417,52105,91750,35735,1392,1047,345,1392,1022,370,1392,92,1300,1392,162,1230,1392,524,868,1392,135,1257,1392,58,1334,1392,220,1172,1392,102,1290,30072,31684,17981,,20087,,,,25348,31818
"36047056100","Census Tract 561","Census Tract 561, Kings County, New York","ny","140","00","ACSSF","0004974",,,,,"36","047",,,,"056100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047056100",,,"338520","25811",3394,3394,25967.21,0.130703308277876,1609,54,22,90,68,86,30,51,21,50,46,81,211,197,133,125,344,99526,99526,100365,,,,,,,,105078,138035.860783095,109632,170046.050420168,91000,118163.510848126,58167,62411,78821,30814,46632,64240,16790,61396,14526,26563,31543,70054,64929,61964,16250,35795,31602,78565,78750,60069,14313,,,63559,62571,99526,131250,95039,1609,1404,205,1609,1340,269,1609,374,1235,1609,346,1263,1609,212,1397,1609,90,1519,1609,57,1552,1609,92,1517,1609,107,1502,65452,68867,35893,,61340,,,32671,36585,72270
"36047056200","Census Tract 562","Census Tract 562, Kings County, New York","ny","140","00","ACSSF","0004975",,,,,"36","047",,,,"056200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047056200",,,"170814","0",1713,1713,25973.57,0.0659516569188738,546,29,12,22,25,14,29,29,11,25,14,39,45,39,18,73,122,86136,86136,86364,,,,,,,,85455,128731.135531136,112050,148202.921348315,,32837.6237623762,45938,60375,101190,23476,27257,64130,16827,62016,,60208,36932,77279,64537,73125,,61111,40417,140074,100395,51653,,,,51719,62778,86136,86705,,546,433,113,546,433,113,546,47,499,546,127,419,546,259,287,546,14,532,546,0,546,546,76,470,546,32,514,41797,42910,,,55355,,,12210,134807,41189
"36047056300","Census Tract 563","Census Tract 563, Kings County, New York","ny","140","00","ACSSF","0004976",,,,,"36","047",,,,"056300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047056300",,,"370286","67755",5071,5071,35469.42,0.142968229968633,2223,225,146,97,40,59,9,38,62,69,66,235,284,214,220,133,326,77880,77880,89167,,,,,,,68685,92663,99133.0184435448,77446,100116.599597586,75703,93234.5809601302,45163,40833,56275,20082,50337,75274,12097,58095,30572,37424,66250,70460,59405,46010,30222,45234,37244,77762,36118,68194,,36579,75526,64583,74844,77880,86620,76935,2223,1730,493,2223,1713,510,2223,278,1945,2223,273,1950,2223,330,1893,2223,352,1871,2223,162,2061,2223,164,2059,2223,130,2093,43856,48704,18304,,46068,,19816,23096,34643,51959
"36047056400","Census Tract 564","Census Tract 564, Kings County, New York","ny","140","00","ACSSF","0004977",,,,,"36","047",,,,"056400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047056400",,,"183221","0",2519,2519,35608.25,0.0707420266039843,959,41,19,10,43,39,48,28,38,28,68,56,110,126,80,118,107,91215,91215,82000,,,92250,,,,,86250,108844.838373306,112250,131889.197080292,43125,51041.6058394161,45845,60000,74722,25500,34698,73917,16865,64679,21875,30417,72059,75000,74728,73065,31389,32222,73750,87813,82500,48846,14167,22188,70956,63487,73417,91215,92604,62500,959,731,228,959,703,256,959,111,848,959,211,748,959,294,665,959,14,945,959,10,949,959,206,753,959,80,879,41096,42267,65431,,32249,,36307,,21150,43290
"36047056500","Census Tract 565","Census Tract 565, Kings County, New York","ny","140","00","ACSSF","0004978",,,,,"36","047",,,,"056500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047056500",,,"237963","0",3081,3081,33533.59,0.0918780318673291,1520,70,82,43,43,50,33,20,58,15,56,76,225,200,130,247,172,98804,98804,104435,,,128438,,,,83952,104758,113592.236842105,92500,118493.248175182,104194,109952.880658436,61354,64451,77012,33906,56797,76985,14886,75096,,75735,46071,71011,83703,75760,,76587,30990,64508,84359,74031,,,71806,72617,81406,98804,131250,95417,1520,1209,311,1520,1108,412,1520,265,1255,1520,215,1305,1520,205,1315,1520,97,1423,1520,16,1504,1520,115,1405,1520,72,1448,56986,56967,,,66903,,42402,68879,55550,55946
"36047056600","Census Tract 566","Census Tract 566, Kings County, New York","ny","140","00","ACSSF","0004979",,,,,"36","047",,,,"056600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047056600",,,"171530","0",2876,2876,43425.67,0.0662281060761672,996,38,33,32,8,57,27,31,11,22,162,65,117,151,78,68,96,80511,80511,63173,87917,,103295,,36172,66250,55536,63269,96046.1847389558,87639,104253.404539386,53287,61623.0769230769,37263,47305,62188,13913,30972,56793,13354,50800,31471,42350,55208,46806,59353,53242,43250,50625,53523,61607,61103,46250,,35781,56429,34167,58438,80511,106250,58226,996,825,171,996,804,192,996,140,856,996,112,884,996,313,683,996,52,944,996,39,957,996,133,863,996,50,946,33586,41747,32268,,24656,,36400,22215,33591,42559
"36047056800","Census Tract 568","Census Tract 568, Kings County, New York","ny","140","00","ACSSF","0004980",,,,,"36","047",,,,"056800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047056800",,,"117817","0",1548,1548,34029.91,0.0454893999508878,562,25,0,6,19,15,43,41,4,23,3,60,110,80,48,21,64,83810,83810,82574,,,95000,,,,48194,83015,98309.7864768683,88452,104384.841628959,49583,71736.6666666667,36148,41925,64531,18185,26042,42031,10951,41167,15313,35182,46607,50852,74471,49306,18698,36023,48611,71917,73583,34688,10966,32279,31250,41389,76071,83810,90750,70580,562,485,77,562,485,77,562,70,492,562,93,469,562,147,415,562,26,536,562,0,562,562,80,482,562,12,550,35741,43415,,,32481,,11944,,28931,42092
"36047056900","Census Tract 569","Census Tract 569, Kings County, New York","ny","140","00","ACSSF","0004981",,,,,"36","047",,,,"056900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047056900",,,"127954","0",1580,1580,31981.66,0.0494033176987693,769,34,24,21,38,36,17,21,7,9,36,53,93,77,74,71,158,98393,98393,105054,,,77292,,,100341,,105870,122646.423927178,142976,144219.230769231,80795,105300.207039337,64508,67750,87614,23977,54740,80750,24779,74688,28750,35250,56250,75577,103438,80417,28875,,64063,76417,110500,66731,,26667,,74107,77917,98393,106111,86458,769,673,96,769,673,96,769,172,597,769,194,575,769,121,648,769,22,747,769,6,763,769,65,704,769,35,734,61253,62423,34792,,53013,,,50601,38662,64370
"36047057000","Census Tract 570","Census Tract 570, Kings County, New York","ny","140","00","ACSSF","0004982",,,,,"36","047",,,,"057000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047057000",,,"262372","0",3494,3494,34490.79,0.101302399856679,1411,77,48,47,36,45,67,74,68,117,103,138,168,127,88,144,64,65506,65506,53973,,,96786,,,,,53125,80422.7498228207,80000,99706.1594202899,41222,50604.2881646655,34221,41371,65134,21250,26111,52784,15281,47300,,38750,41711,64821,71964,57391,,51204,53007,68036,94545,39959,,38113,35893,60375,49464,65506,68531,40972,1411,1022,389,1411,1017,394,1411,67,1344,1411,328,1083,1411,587,824,1411,108,1303,1411,26,1385,1411,342,1069,1411,72,1339,33426,36885,33323,,25886,,37072,,37481,36135
"36047057100","Census Tract 571","Census Tract 571, Kings County, New York","ny","140","00","ACSSF","0004983",,,,,"36","047",,,,"057100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047057100",,,"175867","0",3873,3873,57037.55,0.0679026312091021,1812,103,65,68,154,53,87,77,16,0,187,87,266,96,184,101,268,75833,75833,75185,,,,,,223750,98681,71827,97059.4922737307,83682,101709.261939219,60734,93126.4942016057,46362,56932,77659,21886,37813,53125,22944,53984,,28482,43382,62616,63258,64858,39038,,82804,74519,77857,41905,13393,27115,40494,54375,56389,75833,55699,84236,1812,1375,437,1812,1305,507,1812,292,1520,1812,622,1190,1812,428,1384,1812,62,1750,1812,63,1749,1812,196,1616,1812,57,1755,46199,44864,,,55519,,,65530,52699,44464
"36047057200","Census Tract 572","Census Tract 572, Kings County, New York","ny","140","00","ACSSF","0004984",,,,,"36","047",,,,"057200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047057200",,,"243629","0",5427,5427,57693.73,0.0940656867908268,2304,432,374,173,258,104,224,129,129,226,16,33,137,40,21,8,0,23402,23402,17099,32550,,18750,,,,28500,16442,30235.6336805556,32348,35087.7171959257,11676,12643.1496062992,15131,12348,21196,9968,16599,33495,11793,25280,17284,22222,26425,48023,,17454,,20804,8877,68512,,27305,23024,23454,33087,47529,,23402,,23402,2304,1448,856,2304,1448,856,2304,25,2279,2304,0,2304,2304,764,1540,2304,256,2048,2304,296,2008,2304,256,2048,2304,104,2200,13004,15090,12149,,11943,,14022,10011,14345,12957
"36047057300","Census Tract 573","Census Tract 573, Kings County, New York","ny","140","00","ACSSF","0004985",,,,,"36","047",,,,"057300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047057300",,,"170142","0",2410,2410,36686.25,0.06569219625728,1064,28,44,69,49,26,20,17,24,31,67,75,123,107,53,130,201,88571,88571,89911,,,,,,98523,116071,82292,115568.233082707,99135,132183.162217659,80938,99238.8214904679,45000,54375,70000,23563,40485,60000,20790,55000,,42903,63625,64565,54276,63269,,44515,68421,75000,66250,48235,,25625,48047,61667,42266,88571,57083,102880,1064,904,160,1064,837,227,1064,238,826,1064,227,837,1064,190,874,1064,73,991,1064,19,1045,1064,73,991,1064,53,1011,51422,57587,20777,,50254,,,35828,52092,56799
"36047057400","Census Tract 574","Census Tract 574, Kings County, New York","ny","140","00","ACSSF","0004986",,,,,"36","047",,,,"057400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US36047057400",,,"159204","0",2907,2907,47292.12,0.0614690106672309,982,72,51,31,48,24,23,35,46,17,49,63,130,91,92,120,90,81154,81154,99676,,,71250,,,,,99676,95546.7413441955,93214,109685.851648352,27000,48563.3858267717,26140,24788,74583,14048,26544,57143,10847,52204,16688,31065,41500,62738,76806,58000,15568,58250,78242,54375,87292,46442,18125,21324,35114,64881,73500,81154,97875,36442,982,763,219,982,753,229,982,51,931,982,202,780,982,365,617,982,49,933,982,42,940,982,137,845,982,88,894,32666,44349,22615,,23113,,,,18814,44730
